12547
10463
11451
12586
7987
55034
13349
11024
13059
16477
11174
65083
13715
9769
13423
12823
6963
56693
12607
10002
10438
12160
8447
53654
13724
11534
12430
15522
10117
63327
10085
9175
10653
11331
7903
49147
10864
7627
10228
11787
6870
47376
16970
14028
15356
19311
9427
75092
12985
9553
13459
13282
9364
58643
14633
10938
12800
16166
10570
65107
12888
10399
13971
14323
10234
61815
9968
7242
10395
10492
6485
44582
12164
11668
11988
14210
8497
58527
11216
10434
9302
13064
8400
52416
12337
10607
12014
14461
6383
55802
14994
13546
15720
20096
8983
73339
16680
12416
14518
16565
9459
69638
11119
9969
15298
14600
6757
57743
14854
10485
11871
13989
7180
58379
14791
13926
15855
17571
8707
70850
21571
17411
19055
25191
14482
97710
13886
11593
13833
15034
8761
63107
17195
14107
16485
21732
11137
80656
17866
12919
18403
20161
10477
79826
10874
10153
13424
16575
7374
58400
14838
9863
13963
13780
7662
60106
15445
11678
16055
16741
8077
67996
18659
10988
15738
16184
8073
69642
12644
10534
12128
13692
7414
56412
15058
14066
14314
19771
11409
74618
17045
10861
13550
17146
10096
68698
15335
10870
14867
15677
9571
66320
14850
10237
14452
18470
7934
65943
15438
13168
12292
16371
9473
66742
17341
13323
15407
15319
8753
70143
10192
8293
10526
9825
7618
46454
13568
9534
11658
13250
8461
56471
13373
10527
10811
13658
8087
56456
15922
12960
15993
20922
9999
75796
11709
12700
13177
15821
7902
61309
12864
11280
12682
15709
8805
61340
15678
13314
13310
19922
9744
71968
15468
12764
14289
18185
9144
69850
18073
15763
21406
21909
11090
88241
15376
14182
16270
20208
10963
76999
17426
13013
20546
22559
11880
85424
15422
12699
16734
19242
9488
73585
13879
11800
16681
16888
9751
68999
11893
10512
13952
13363
7969
57689
13230
11319
12757
15650
7836
60792
