721233,18-Feb,2.2,1,8.11,3,1,SK Telecom T1,33.53333333,0,1,0,3.612733333,0,8.731966667,,1,20.57876667,3376,3149,227,5509,4762,747,4565,4294,271,82,78,4,140,128,12
721233,18-Feb,2.2,1,8.11,4,1,SK Telecom T1,33.53333333,0,0,0,3.612733333,0,8.731966667,,1,20.57876667,3296,3341,-45,5516,5237,279,3265,3376,-111,80,79,1,130,130,0
721233,18-Feb,2.2,1,8.11,5,1,SK Telecom T1,33.53333333,0,0,0,3.612733333,0,8.731966667,,1,20.57876667,2082,2644,-562,3078,3970,-892,2668,3064,-396,4,6,-2,9,16,-7
721233,18-Feb,2.2,1,8.11,100,1,SK Telecom T1,33.53333333,1,1,0,3.612733333,0,8.731966667,,1,20.57876667,15243,15655,-412,23999,23347,652,18673,19573,-900,304,327,-23,504,510,-6
721271,18-Feb,2.2,2,8.11,6,2,SK Telecom T1,27.48333333,1,0,0,8.146916667,0,10.41761667,0,0,14.86806667,3580,2992,588,4915,5606,-691,4637,4228,409,84,71,13,118,122,-4
721271,18-Feb,2.2,2,8.11,7,2,SK Telecom T1,27.48333333,0,1,0,8.146916667,0,10.41761667,0,0,14.86806667,3270,2576,694,4870,4670,200,3770,2884,886,60,40,20,98,63,35
721271,18-Feb,2.2,2,8.11,8,2,SK Telecom T1,27.48333333,0,0,0,8.146916667,0,10.41761667,0,0,14.86806667,3353,3185,168,4828,5061,-233,4489,4489,0,92,85,7,133,138,-5
721271,18-Feb,2.2,2,8.11,9,2,SK Telecom T1,27.48333333,0,0,0,8.146916667,0,10.41761667,0,0,14.86806667,3136,3640,-504,4899,5947,-1048,3200,3308,-108,82,94,-12,135,151,-16
721271,18-Feb,2.2,2,8.11,10,2,SK Telecom T1,27.48333333,0,0,0,8.146916667,0,10.41761667,0,0,14.86806667,1995,2068,-73,2946,3363,-417,2699,2951,-252,14,3,11,24,8,16
721271,18-Feb,2.2,2,8.11,200,2,SK Telecom T1,27.48333333,1,1,0,8.146916667,0,10.41761667,0,0,14.86806667,15334,14461,873,22458,24647,-2189,18795,17860,935,332,293,39,508,482,26
721274,18-Feb,2.2,3,8.11,1,1,SK Telecom T1,29.95,0,0,0,7.806783333,0,10.10866667,0,0,16.91725,2989,3146,-157,4477,4591,-114,4375,4581,-206,73,81,-8,112,114,-2
721274,18-Feb,2.2,3,8.11,2,1,SK Telecom T1,29.95,1,0,0,7.806783333,1,10.10866667,0,0,16.91725,3698,2973,725,5229,4553,676,3807,3681,126,66,58,8,95,77,18
721274,18-Feb,2.2,3,8.11,3,1,SK Telecom T1,29.95,0,1,0,7.806783333,0,10.10866667,0,0,16.91725,3327,3053,274,5095,5140,-45,4631,4530,101,81,76,5,125,123,2
721274,18-Feb,2.2,3,8.11,4,1,SK Telecom T1,29.95,0,0,0,7.806783333,0,10.10866667,0,0,16.91725,3374,3391,-17,5167,4794,373,3255,3067,188,82,95,-13,127,137,-10
721274,18-Feb,2.2,3,8.11,5,1,SK Telecom T1,29.95,0,0,0,7.806783333,0,10.10866667,0,0,16.91725,2082,2144,-62,3076,3631,-555,2637,2798,-161,15,2,13,25,6,19
721274,18-Feb,2.2,3,8.11,100,1,SK Telecom T1,29.95,1,1,0,7.806783333,1,10.10866667,0,0,16.91725,15470,14707,763,23044,22709,335,18705,18657,48,317,312,5,484,457,27
721524,18-Feb,2.4,1,8.11,6,2,SK Telecom T1,39.28333333,0,0,0,5.84595,0,6.41205,1,1,9.7502,3624,3167,457,5588,5419,169,4934,4640,294,102,82,20,162,153,9
721524,18-Feb,2.4,1,8.11,7,2,SK Telecom T1,39.28333333,0,1,0,5.84595,1,6.41205,1,1,9.7502,3435,1983,1452,5243,3047,2196,3459,2537,922,63,14,49,104,27,77
721524,18-Feb,2.4,1,8.11,8,2,SK Telecom T1,39.28333333,0,0,0,5.84595,0,6.41205,1,1,9.7502,3654,4345,-691,5749,6902,-1153,4810,5472,-662,93,133,-40,156,218,-62
721524,18-Feb,2.4,1,8.11,9,2,SK Telecom T1,39.28333333,0,1,0,5.84595,0,6.41205,1,1,9.7502,3675,3209,466,5886,4761,1125,3292,3071,221,81,79,2,133,125,8
721524,18-Feb,2.4,1,8.11,10,2,SK Telecom T1,39.28333333,1,0,0,5.84595,0,6.41205,1,1,9.7502,2581,2013,568,3718,3180,538,2440,3060,-620,5,17,-12,9,33,-24
721524,18-Feb,2.4,1,8.11,200,2,SK Telecom T1,39.28333333,1,1,0,5.84595,1,6.41205,1,1,9.7502,16969,14717,2252,26184,23309,2875,18935,18780,155,344,325,19,564,556,8
721567,18-Feb,2.4,2,8.11,1,1,SK Telecom T1,27.66666667,0,0,0,3.737716667,0,8.161783333,1,0,17.56503333,3164,2970,194,4776,4621,155,4615,4143,472,87,73,14,131,119,12
